energy,barns
0.00153036,13.7468
0.00153038,13.7361
0.00153041,13.7259
0.00153043,13.7162
0.00153044,13.7113
0.00153045,13.7079
0.00153047,13.7011
0.00153049,13.695
0.00153051,13.6895
0.00153053,13.6847
0.00153055,13.6806
0.00153057,13.6773
0.00153059,13.676
0.0015306,13.6757
0.00153062,13.676
0.00153064,13.6773
0.00153064,13.6779
0.00153066,13.6811
0.00153068,13.6866
0.0015307,13.6933
0.00153072,13.7011
0.00153074,13.7102
0.00153076,13.7196
0.00153077,13.721
0.00153079,13.7361
0.00153081,13.7527
0.00153083,13.7708
0.00153085,13.7905
0.00153085,13.7927
0.00153087,13.8151
0.00153089,13.8417
0.00153092,13.885
0.00153094,13.9104
0.00153096,13.935
0.00153099,13.9921
0.001531,14.0167
0.00153102,14.0571
0.00153105,14.1291
0.00153108,14.206
0.00153108,14.2115
0.00153111,14.3026
0.00153115,14.4265
0.00153117,14.4846
0.00153119,14.5466
0.00153122,14.6763
0.00153125,14.8115
0.00153125,14.8116
0.00153129,14.9597
0.00153134,15.1916
0.00153134,15.1916
0.00153139,15.463
0.00153142,15.6503
0.00153145,15.7946
0.00153151,16.1414
0.00153153,16.3012
0.00153166,17.1062
0.00153167,17.156
0.00153174,17.5996
0.00153175,17.6796
0.00153182,18.0809
0.00153183,18.1756
0.00153186,18.3206
0.00153187,18.3583
0.0015319,18.5344
0.00153191,18.5931
0.00153195,18.7715
0.00153196,18.8212
0.00153199,18.9378
0.00153204,19.0974
0.00153204,19.1052
0.00153209,19.2263
0.00153212,19.2778
0.00153214,19.3176
0.00153215,19.3266
0.00153216,19.3309
0.0015322,19.359
0.00153223,19.361
0.00153225,19.3532
0.00153228,19.3263
0.00153229,19.312
0.0015323,19.3028
0.00153233,19.2363
0.00153235,19.1935
0.00153238,19.1092
0.00153242,19.004
0.00153243,18.9694
0.00153246,18.8542
0.00153248,18.769
0.00153249,18.7072
0.00153254,18.485
0.00153256,18.3531
0.00153261,18.1162
0.00153261,18.0827
0.00153266,17.828
0.00153267,17.7516
0.00153272,17.4121
0.00153283,16.7368
0.00153284,16.6945
0.00153291,16.2419
0.00153296,15.8855
0.001533,15.6791
0.00153301,15.6183
0.00153303,15.4893
0.00153305,15.3802
0.00153308,15.2049
0.00153309,15.1485
0.00153313,14.9852
0.00153316,14.8269
0.00153317,14.7758
0.00153319,14.6779
0.00153322,14.5362
0.00153325,14.3996
0.00153328,14.2741
0.00153332,14.1535
0.00153334,14.076
0.00153335,14.0483
0.00153337,13.9678
0.00153339,13.8898
0.0015334,13.8645
0.00153342,13.8166
0.00153344,13.747
0.00153346,13.6795
0.00153349,13.614
0.0015335,13.5929
0.00153351,13.5532
0.00153354,13.4956
0.00153356,13.4397
0.00153358,13.3854
0.00153359,13.3679
0.00153361,13.3349
0.00153363,13.287
0.00153364,13.2653
0.00153366,13.2421
0.00153368,13.2
0.00153369,13.1864
0.0015337,13.1609
0.00153373,13.1237
0.00153375,13.0876
0.00153377,13.0524
0.00153378,13.041
0.0015338,13.0197
0.00153382,12.9886
0.00153385,12.9582
0.00153388,12.9217
0.0015339,12.8862
0.00153391,12.8756
0.00153392,12.871
0.00153393,12.8545
0.00153396,12.8254
0.00153399,12.797
0.00153402,12.7692
0.00153405,12.742
0.00153406,12.7326
0.00153408,12.7163
0.00153411,12.6917
0.00153414,12.6675
0.00153417,12.6427
0.0015342,12.6163
0.00153425,12.5817
0.00153428,12.558
0.00153429,12.5482
0.00153433,12.5164
0.00153438,12.4812
0.00153439,12.4773
0.00153444,12.4387
0.00153449,12.4084
0.00153453,12.3784
0.00153458,12.3488
0.00153462,12.3205
0.00153462,12.3196
0.00153466,12.2923
0.00153471,12.2654
0.00153474,12.2458
0.00153477,12.2266
0.00153481,12.2078
0.00153484,12.1897
0.00153487,12.173
0.00153489,12.1622
0.0015349,12.1578
0.00153493,12.1407
0.00153496,12.1243
0.00153498,12.1086
0.00153501,12.0938
0.00153502,12.0926
0.00153504,12.0809
0.00153507,12.0691
0.0015351,12.0585
0.00153513,12.0491
0.00153515,12.0411
0.00153518,12.0346
0.00153521,12.0298
0.00153524,12.0267
0.00153526,12.0258
0.00153527,12.0254
0.00153528,12.025
0.00153529,12.0251
0.00153532,12.0275
0.00153535,12.0325
0.00153538,12.0402
0.0015354,12.0485
0.00153541,12.051
0.00153544,12.0658
0.00153546,12.084
0.00153549,12.1043
0.00153551,12.1276
0.00153554,12.154
0.00153556,12.1836
0.00153559,12.2167
0.00153559,12.2167
0.00153561,12.2554
0.00153564,12.2978
0.00153566,12.344
0.00153569,12.3942
0.00153571,12.4485
0.00153571,12.4485
0.00153574,12.5095
0.00153578,12.6091
0.00153581,12.7187
0.00153583,12.7587
0.00153583,12.7794
0.00153585,12.8454
0.00153588,12.9514
0.00153591,13.0761
0.00153594,13.195
0.00153594,13.2086
0.00153599,13.4264
0.00153604,13.6607
0.00153604,13.6773
0.00153604,13.6951
0.00153608,13.9305
0.00153613,14.1997
0.00153614,14.2585
0.00153618,14.5474
0.0015362,14.6779
0.00153621,14.7697
0.00153625,15.0262
0.0015363,15.4698
0.00153631,15.5572
0.00153632,15.5966
0.00153637,16.0075
0.00153637,16.0908
0.00153642,16.5143
0.00153644,16.7422
0.00153646,16.8809
0.00153652,17.4695
0.00153654,17.7356
0.00153656,17.9611
0.00153661,18.5613
0.00153665,19.0201
0.00153665,19.0511
0.00153672,19.9134
0.00153675,20.3288
0.00153676,20.4669
0.00153684,21.4991
0.00153686,21.8234
0.00153687,21.9986
0.00153696,23.3532
0.00153698,23.6705
0.00153699,23.8361
0.00153706,25.0044
0.00153707,25.1555
0.00153715,26.5914
0.00153719,27.4146
0.00153722,27.7991
0.00153727,28.7117
0.00153732,29.559
0.00153735,30.1446
0.00153742,31.1643
0.00153743,31.2575
0.00153747,31.9085
0.00153752,32.5378
0.00153753,32.6117
0.00153759,33.2513
0.00153763,33.5335
0.00153764,33.6069
0.00153765,33.724
0.00153766,33.7547
0.00153771,34.022
0.00153772,34.0487
0.00153774,34.0892
0.00153777,34.133
0.00153781,34.123
0.00153782,34.1168
0.00153783,34.1056
0.00153787,33.9737
0.00153788,33.8933
0.00153791,33.7575
0.00153792,33.6815
0.00153796,33.3295
0.00153797,33.286
0.00153799,33.0557
0.00153801,32.9117
0.00153803,32.7059
0.00153806,32.2426
0.00153809,31.9298
0.00153809,31.8618
0.00153814,31.1121
0.00153816,30.8699
0.00153817,30.6919
0.00153824,29.5008
0.00153826,29.1583
0.00153826,29.0929
0.00153834,27.5466
0.00153836,27.1155
0.0015384,26.3215
0.00153842,26.095
0.00153848,24.8932
0.00153849,24.5926
0.00153853,23.8316
0.00153855,23.5936
0.00153857,23.1358
0.00153861,22.4601
0.00153865,21.8082
0.00153868,21.2196
0.00153872,20.654
0.00153875,20.1119
0.00153878,19.732
0.00153879,19.5981
0.00153881,19.2795
0.00153882,19.1228
0.00153885,18.7204
0.00153888,18.3583
0.00153891,18.0678
0.00153891,18.0175
0.00153894,17.7143
0.00153897,17.4283
0.00153897,17.4178
0.001539,17.1674
0.00153903,16.9235
0.00153904,16.8693
0.00153905,16.781
0.00153907,16.6519
0.00153909,16.564
0.00153909,16.5315
0.00153911,16.4226
0.00153913,16.3207
0.00153913,16.3123
0.00153915,16.2413
0.00153918,16.1432
0.00153918,16.1405
0.00153921,16.069
0.00153923,16.0273
0.00153923,16.0251
0.00153925,16.0075
0.00153927,15.9964
0.00153928,15.9955
0.00153929,15.9997
0.00153931,16.0133
0.00153932,16.0245
0.00153933,16.0459
0.00153935,16.0989
0.00153937,16.1452
0.00153938,16.162
0.0015394,16.241
0.00153942,16.3276
0.00153942,16.3277
0.00153945,16.5115
0.00153946,16.5772
0.00153948,16.7232
0.0015395,16.876
0.00153951,16.9281
0.00153951,16.965
0.00153952,17.0603
0.00153954,17.2502
0.00153954,17.2566
0.00153958,17.6144
0.00153959,17.6915
0.0015396,17.8426
0.0015396,17.9185
0.00153963,18.21
0.00153964,18.4364
0.00153967,18.7548
0.00153968,19.0002
0.00153969,19.0668
0.00153972,19.5531
0.00153972,19.6391
0.00153976,20.326
0.00153977,20.4444
0.00153978,20.5665
0.00153981,21.3085
0.00153982,21.4451
0.00153986,22.3385
0.00153986,22.3506
0.00153987,22.5253
0.00153993,23.7812
0.00153994,24.1387
0.00153995,24.3142
0.00153999,25.3483
0.00154005,26.6544
0.00154009,27.8477
0.00154016,29.5729
0.00154017,29.8126
0.00154019,30.2816
0.00154023,31.2817
0.00154024,31.5119
0.00154029,32.7542
0.0015403,33.0008
0.00154034,33.9049
0.00154036,34.2568
0.00154039,34.7894
0.00154042,35.2817
0.00154044,35.6514
0.00154046,36.0498
0.00154047,36.1602
0.00154049,36.4706
0.00154051,36.724
0.00154054,37.0373
0.00154056,37.2733
0.00154058,37.433
0.00154059,37.4604
0.00154061,37.6225
0.00154062,37.6602
0.00154066,37.8121
0.00154067,37.8306
0.00154067,37.8342
0.00154071,37.8214
0.00154072,37.8079
0.00154075,37.6975
0.00154076,37.6827
0.00154077,37.6442
0.0015408,37.4517
0.00154081,37.3247
0.00154083,37.1467
0.00154084,37.0815
0.00154086,36.8068
0.00154088,36.5548
0.00154092,36.0756
0.00154093,35.9771
0.00154093,35.9067
0.00154094,35.8334
0.00154099,34.8537
0.001541,34.8123
0.001541,34.7258
0.00154106,33.6286
0.00154107,33.4385
0.00154108,33.2429
0.00154115,31.6918
0.00154116,31.3927
0.00154116,31.3654
0.00154129,28.3832
0.0015413,28.0685
0.00154131,27.7728
0.00154138,26.1391
0.00154138,26.0721
0.00154144,24.7207
0.00154145,24.6416
0.00154149,23.6919
0.00154149,23.5775
0.00154153,22.8371
0.00154154,22.5705
0.00154158,21.9674
0.00154159,21.6206
0.00154161,21.4131
0.00154163,21.0226
0.00154164,20.8828
0.00154165,20.658
0.00154166,20.39
0.00154166,20.3809
0.00154169,19.9088
0.0015417,19.8031
0.00154172,19.4587
0.00154174,19.2506
0.00154176,18.9753
0.00154178,18.7306
0.00154179,18.5913
0.00154179,18.5259
0.00154181,18.2577
0.00154181,18.2409
0.00154184,17.914
0.00154185,17.8285
0.00154187,17.6042
0.00154189,17.4288
0.0015419,17.3104
0.00154192,17.0568
0.00154193,17.0322
0.00154194,16.9128
0.00154195,16.7793
0.00154196,16.7088
0.00154198,16.5479
0.001542,16.3966
0.00154201,16.3295
0.00154202,16.2891
0.00154204,16.1361
0.00154204,16.1225
0.00154206,16.0061
0.00154208,15.8801
0.0015421,15.7624
0.00154212,15.6593
0.00154212,15.6483
0.00154214,15.5412
0.00154216,15.4577
0.00154216,15.4377
0.00154217,15.3987
0.00154218,15.348
0.0015422,15.2905
0.0015422,15.2672
0.00154222,15.1918
0.00154224,15.1187
0.00154225,15.0831
0.00154226,15.0497
0.0015423,14.953
0.00154231,14.9096
0.00154233,14.8629
0.00154233,14.8404
0.00154236,14.7901
0.00154237,14.7726
0.00154238,14.7356
0.00154242,14.6727
0.00154242,14.6652
0.00154245,14.6234
0.00154248,14.564
0.0015425,14.537
0.00154252,14.5149
0.00154253,14.4999
0.00154255,14.4767
0.00154258,14.4529
0.00154263,14.4071
0.00154268,14.3636
0.00154271,14.3324
0.00154273,14.3213
0.00154276,14.3074
0.00154285,14.2534
0.00154293,14.1925
0.00154294,14.1854
0.00154301,14.1307
0.00154303,14.1109
0.00154304,14.1035
0.00154308,14.067
0.00154312,14.04
0.00154315,14.0091
0.00154321,13.9522
0.00154322,13.9457
0.00154328,13.8776
0.00154331,13.8384
0.00154334,13.8085
0.00154338,13.7615
0.00154341,13.7166
0.00154355,13.5452
0.00154368,13.38
0.00154372,13.3338
0.00154374,13.3042
0.0015438,13.2359
0.00154385,13.176
0.00154386,13.1688
0.00154392,13.1064
0.00154395,13.0799
0.00154396,13.0614
0.00154401,13.0185
0.00154403,12.9957
0.00154405,12.9774
0.0015441,12.9383
0.00154412,12.9189
0.00154414,12.901
0.00154418,12.8655
0.0015442,12.8491
0.00154423,12.8284
0.00154428,12.7933
0.00154433,12.7586
0.00154433,12.7561
0.00154438,12.7274
0.00154443,12.6968
0.00154446,12.6748
0.00154448,12.6672
0.00154452,12.6398
0.00154457,12.6126
0.00154459,12.6024
0.00154462,12.5868
0.00154464,12.5803
0.00154467,12.5652
0.00154472,12.545
0.00154474,12.5354
0.00154479,12.5165
0.00154487,12.4891
0.00154494,12.4621
0.00154496,12.4548
0.001545,12.4419
0.00154506,12.4194
0.0015451,12.4082
0.00154517,12.386
0.00154518,12.3825
0.00154523,12.3654
0.0015453,12.3455
0.00154534,12.334
0.00154535,12.331
0.0015454,12.3179
0.00154545,12.3051
0.0015455,12.2925
0.00154556,12.2807
0.00154562,12.2693
0.00154565,12.2619
0.00154567,12.2591
0.00154573,12.2512
0.00154577,12.2462
0.00154579,12.2446
0.00154585,12.2402
0.00154589,12.2375
0.00154591,12.2371
0.00154596,12.2363
0.001546,12.2361
0.00154602,12.2368
0.00154608,12.2393
0.00154612,12.2412
0.00154615,12.2472
0.00154634,12.2826
0.00154638,12.2898
0.00154645,12.3033
0.00154649,12.3107
0.00154652,12.3149
0.0015466,12.3243
0.0015466,12.3247
0.00154665,12.3277
0.0015467,12.3299
0.00154671,12.3297
0.00154677,12.3277
0.00154679,12.3266
0.00154682,12.3221
0.00154686,12.317
0.0015469,12.3108
0.00154691,12.3083
0.00154692,12.3077
0.00154697,12.293
0.00154702,12.2792
0.00154702,12.2783
0.00154706,12.2644
0.00154708,12.2546
0.00154714,12.2315
0.00154715,12.2239
0.00154722,12.1897
0.00154723,12.1828
0.00154731,12.1392
0.00154736,12.1111
0.00154755,11.9981
0.00154757,11.9852
0.00154762,11.9537
0.00154768,11.9076
0.00154773,11.8801
0.00154775,11.8634
0.00154781,11.8279
0.00154787,11.7929
0.00154788,11.7819
0.00154792,11.7603
0.00154798,11.7291
0.001548,11.7166
0.00154804,11.6998
0.0015481,11.6721
0.0015481,11.6719
0.00154812,11.6558
0.00154815,11.6401
0.0015482,11.6132
0.00154821,11.6099
0.00154825,11.5914
0.00154831,11.5639
0.00154836,11.5368
0.0015484,11.5189
0.00154845,11.5013
0.00154849,11.484
0.0015485,11.4805
0.00154853,11.4682
0.00154857,11.4531
0.00154861,11.4419
0.00154862,11.4372
0.00154862,11.4353
0.00154866,11.4195
0.0015487,11.4024
0.00154874,11.386
0.00154874,11.3859
0.00154879,11.372
0.00154882,11.3621
0.00154883,11.3598
0.00154885,11.3538
0.00154888,11.3465
0.00154891,11.3411
0.00154891,11.3402
0.00154894,11.3366
0.00154894,11.3361
0.00154898,11.3282
0.00154899,11.3256
0.00154901,11.3228
0.00154904,11.3193
0.00154905,11.3185
0.00154907,11.3186
0.0015491,11.3199
0.00154911,11.321
0.00154913,11.3238
0.00154916,11.3303
0.00154916,11.3321
0.00154918,11.3376
0.0015492,11.3466
0.00154921,11.3533
0.00154922,11.3572
0.00154924,11.3708
0.00154926,11.3854
0.00154927,11.3864
0.00154929,11.4042
0.00154931,11.4244
0.00154932,11.4337
0.00154933,11.4481
0.00154935,11.4747
0.00154937,11.4973
0.00154937,11.5037
0.00154939,11.5378
0.00154942,11.5735
0.00154942,11.5801
0.00154944,11.6144
0.00154945,11.6472
0.00154946,11.6587
0.00154948,11.7078
0.00154949,11.725
0.0015495,11.7616
0.00154952,11.8141
0.00154952,11.818
0.00154955,11.8805
0.00154956,11.916
0.00154957,11.9473
0.00154959,12.019
0.00154959,12.0309
0.00154961,12.0973
0.00154963,12.1608
0.00154964,12.2244
0.00154966,12.3053
0.00154967,12.3688
0.00154969,12.4681
0.00154971,12.5332
0.00154973,12.6461
0.00154974,12.7124
0.00154976,12.8401
0.00154977,12.9069
0.00154979,13.0507
0.0015498,13.1174
0.00154982,13.2783
0.00154983,13.3448
0.00154986,13.5251
0.00154986,13.5381
0.00154987,13.6581
0.00154989,13.7845
0.00154992,14.044
0.00154992,14.0883
0.00154995,14.3281
0.00154996,14.4883
0.00154999,14.7818
0.00155,14.9136
0.00155003,15.2686
0.00155004,15.3248
0.00155006,15.5302
0.00155008,15.8032
0.00155011,16.2074
0.00155012,16.3636
0.00155016,16.8272
0.00155017,16.9543
0.00155019,17.2281
0.00155023,17.9047
0.00155025,18.2311
0.00155028,18.6582
0.00155032,19.3009
0.00155035,19.73
0.00155042,20.9096
0.00155047,21.5671
0.00155051,22.2447
0.00155052,22.4074
0.00155058,23.365
0.00155059,23.4139
0.00155062,23.8743
0.00155065,24.3515
0.00155066,24.4418
0.00155072,25.2449
0.00155073,25.3386
0.00155078,25.9391
0.0015508,26.1556
0.00155084,26.542
0.00155088,26.9064
0.0015509,27.0159
0.00155095,27.4194
0.00155096,27.4595
0.00155096,27.462
0.00155097,27.5217
0.00155102,27.7507
0.00155107,27.9606
0.00155108,28.012
0.00155113,28.124
0.00155113,28.1288
0.00155119,28.2312
0.00155123,28.2714
0.00155127,28.3101
0.00155132,28.3245
0.00155138,28.3327
0.00155143,28.3291
0.00155155,28.3587
0.00155164,28.4101
0.00155171,28.4753
0.00155172,28.4819
0.00155173,28.4861
0.0015518,28.5601
0.00155182,28.5699
0.00155186,28.6078
0.00155193,28.6156
0.00155194,28.6183
0.00155198,28.6041
0.00155204,28.5268
0.00155207,28.4569
0.0015521,28.3682
0.00155216,28.1488
0.00155221,27.8838
0.00155222,27.8362
0.00155224,27.7114
0.00155227,27.5284
0.00155233,27.0597
0.00155235,26.8823
0.00155236,26.7574
0.00155238,26.5648
0.00155245,25.8322
0.00155247,25.5585
0.0015525,25.2301
0.00155251,25.1297
0.00155258,24.1412
0.00155261,23.8058
0.00155262,23.6974
0.00155277,21.5761
0.00155278,21.3737
0.00155278,21.3276
0.00155285,20.3808
0.00155287,20.1037
0.0015529,19.6216
0.00155294,19.1704
0.00155296,18.9164
0.00155296,18.8965
0.001553,18.35
0.001553,18.3246
0.00155305,17.7832
0.00155306,17.7051
0.00155308,17.4395
0.00155311,17.1072
0.00155311,17.1019
0.00155314,16.7914
0.00155316,16.5444
0.00155317,16.487
0.0015532,16.198
0.00155322,16.0305
0.00155322,15.9893
0.00155323,15.9213
0.00155326,15.6652
0.00155327,15.574
0.00155329,15.4223
0.00155332,15.2252
0.00155332,15.1917
0.00155335,14.9742
0.00155336,14.9046
0.00155338,14.7835
0.00155338,14.7692
0.00155341,14.6189
0.00155341,14.5855
0.00155343,14.4697
0.00155345,14.3635
0.00155345,14.3574
0.00155347,14.2508
0.00155349,14.1474
0.0015535,14.1306
0.00155351,14.0489
0.00155354,13.9328
0.00155354,13.9176
0.00155356,13.8379
0.00155356,13.8356
0.00155358,13.75
0.00155359,13.733
0.00155361,13.6692
0.00155363,13.5915
0.00155365,13.5164
0.00155365,13.5108
0.00155367,13.4459
0.00155369,13.3777
0.00155371,13.3422
0.00155372,13.3127
0.00155374,13.2507
0.00155374,13.2399
0.00155376,13.197
0.00155378,13.1555
0.00155378,13.1468
0.0015538,13.0999
0.00155383,13.0543
0.00155385,13.0102
0.00155385,13.0058
0.00155387,12.9688
0.00155389,12.9286
0.00155391,12.8896
0.00155392,12.875
0.00155394,12.8525
0.00155396,12.8169
0.00155398,12.7822
0.00155399,12.763
0.00155401,12.7444
0.00155403,12.7152
0.00155403,12.7139
0.00155406,12.6856
0.00155408,12.658
0.00155411,12.6311
0.00155413,12.6047
0.00155414,12.5965
0.00155416,12.5796
0.00155418,12.5554
0.00155421,12.5315
0.00155424,12.4965
0.00155424,12.4964
0.00155425,12.4884
0.00155428,12.4698
0.00155432,12.4442
0.00155435,12.419
0.00155438,12.4015
0.00155439,12.3947
0.00155443,12.3715
0.00155447,12.3486
0.00155452,12.3186
0.00155455,12.2978
0.00155456,12.2893
0.00155461,12.2611
0.00155463,12.2498
0.00155464,12.2464
0.00155466,12.2369
0.00155471,12.2168
0.00155479,12.187
0.0015548,12.1806
0.00155486,12.1606
0.00155493,12.1353
0.00155494,12.1343
0.00155499,12.1188
0.001555,12.1135
0.00155506,12.0975
0.00155507,12.0933
0.00155511,12.0838
0.00155517,12.0715
0.00155517,12.0712
0.00155522,12.0615
0.00155526,12.0552
0.00155528,12.0531
0.00155533,12.0472
0.00155534,12.0465
0.00155535,12.0464
0.00155538,12.0483
0.00155543,12.0514
0.00155544,12.0522
0.00155548,12.0577
0.00155553,12.0651
0.00155553,12.0659
0.00155558,12.0761
0.00155563,12.0879
0.00155567,12.1038
0.00155572,12.12
0.00155573,12.1208
0.00155579,12.1467
0.00155582,12.1623
0.00155585,12.1759
0.00155592,12.2093
0.00155597,12.236
0.001556,12.2498
0.00155606,12.2914
0.00155613,12.3379
0.0015562,12.3829
0.00155624,12.4042
0.00155627,12.4225
0.00155632,12.4493
0.00155633,12.4528
0.00155641,12.4832
0.00155647,12.4975
0.0015565,12.5032
0.00155653,12.5058
0.00155653,12.5062
0.00155656,12.5087
0.00155658,12.5084
0.00155662,12.5074
0.00155663,12.5057
0.00155667,12.5
0.00155669,12.4951
0.00155672,12.4864
0.00155677,12.4693
0.00155678,12.4627
0.00155683,12.4367
0.00155684,12.4337
0.00155689,12.4006
0.00155691,12.3855
0.00155696,12.3502
0.001557,12.3186
0.00155705,12.2779
0.00155712,12.2159
0.00155714,12.1939
0.00155717,12.1616
0.00155728,12.0337
0.00155736,11.9519
0.00155738,11.9249
0.00155741,11.8933
0.00155747,11.8374
0.00155748,11.8277
0.0015575,11.8028
0.00155755,11.7636
0.00155755,11.7624
0.00155759,11.7288
0.00155762,11.7062
0.00155762,11.7054
0.00155765,11.6826
0.00155768,11.6597
0.00155769,11.6482
0.0015577,11.6388
0.00155773,11.6203
0.00155776,11.6024
0.00155776,11.6015
0.00155779,11.587
0.00155783,11.5734
0.00155783,11.5715
0.00155785,11.5657
0.00155787,11.5592
0.00155787,11.5582
0.00155789,11.5545
0.0015579,11.554
0.00155792,11.5522
0.00155794,11.5507
0.00155794,11.5506
0.00155796,11.552
0.00155799,11.5544
0.00155799,11.5546
0.00155801,11.5597
0.00155803,11.5661
0.00155803,11.5663
0.00155806,11.5759
0.00155808,11.5864
0.00155808,11.5867
0.0015581,11.6011
0.00155812,11.6156
0.00155812,11.6167
0.00155815,11.6363
0.00155818,11.664
0.00155818,11.6643
0.00155821,11.699
0.00155823,11.7279
0.00155824,11.739
0.00155827,11.7873
0.00155829,11.8077
0.00155831,11.8418
0.00155834,11.9015
0.00155834,11.904
0.00155837,11.9696
0.0015584,12.0183
0.00155841,12.0427
0.00155841,12.0525
0.00155844,12.128
0.00155845,12.1506
0.00155847,12.2211
0.0015585,12.2978
0.00155851,12.3147
0.00155855,12.4583
0.00155855,12.4598
0.0015586,12.6136
0.0015586,12.6363
0.00155864,12.7788
0.00155865,12.8254
0.00155866,12.844
0.0015587,13.023
0.00155873,13.1529
0.00155877,13.3325
0.00155878,13.3441
0.00155887,13.7674
0.00155896,14.1905
0.00155897,14.2557
0.001559,14.3897
0.00155904,14.5642
0.00155905,14.627
0.00155911,14.8675
0.00155912,14.9247
0.00155916,15.0858
0.00155919,15.1874
0.00155921,15.2526
0.00155924,15.3544
0.00155925,15.3861
0.00155926,15.4094
0.00155929,15.5129
0.0015593,15.5221
0.00155934,15.6297
0.00155939,15.7077
0.00155941,15.7275
0.00155944,15.7636
0.00155945,15.77
0.00155949,15.786
0.0015595,15.7874
0.00155953,15.7802
0.00155955,15.7709
0.00155958,15.7534
0.00155961,15.7171
0.00155963,15.6835
0.00155966,15.6383
0.00155966,15.6351
0.00155969,15.5841
0.00155972,15.4982
0.00155973,15.4599
0.00155979,15.2959
0.00155986,15.06
0.00155988,14.9552
0.00155994,14.7196
0.00155995,14.6858
0.00156002,14.3833
0.00156013,13.874
0.00156015,13.7786
0.0015602,13.5576
0.0015602,13.5351
0.00156022,13.4511
0.00156026,13.2976
0.00156028,13.1888
0.0015603,13.1109
0.00156034,12.9424
0.00156034,12.9325
0.00156039,12.7652
0.0015604,12.7147
0.00156042,12.6342
0.00156045,12.5264
0.00156045,12.5221
0.00156049,12.4172
0.0015605,12.3737
0.00156052,12.3174
0.00156055,12.2326
0.00156055,12.2227
0.00156058,12.1345
0.00156059,12.1247
0.00156059,12.1033
0.00156061,12.0497
0.00156064,11.983
0.00156065,11.9694
0.00156068,11.8947
0.00156069,11.8738
0.00156071,11.8251
0.00156073,11.7749
0.00156074,11.7595
0.00156077,11.7092
0.00156078,11.6857
0.00156079,11.6619
0.00156082,11.6173
0.00156084,11.5805
0.00156085,11.5745
0.00156087,11.5354
0.0015609,11.4975
0.0015609,11.4947
0.00156093,11.463
0.00156095,11.4297
0.00156096,11.4201
0.00156098,11.399
0.00156101,11.3698
0.00156102,11.3551
0.00156103,11.3425
0.00156106,11.317
0.00156107,11.306
0.00156108,11.2995
0.00156108,11.2942
0.00156111,11.2744
0.00156112,11.2701
0.00156114,11.2566
0.00156116,11.2397
0.00156119,11.2233
0.00156119,11.2213
0.00156122,11.2089
0.00156123,11.2009
0.00156124,11.1957
0.00156127,11.1839
0.0015613,11.1724
0.00156131,11.1671
0.00156133,11.1609
0.00156136,11.1502
0.00156139,11.1421
0.00156139,11.1405
0.00156143,11.133
0.00156146,11.126
0.00156146,11.1256
0.00156149,11.122
0.00156153,11.1185
0.00156154,11.1175
0.00156156,11.1174
0.00156159,11.1176
0.00156162,11.118
0.00156163,11.1193
0.00156166,11.1234
0.00156169,11.1274
0.00156169,11.1281
0.00156173,11.1359
0.00156176,11.1428
0.00156178,11.1505
0.00156183,11.1685
0.00156184,11.1712
0.00156188,11.1921
0.00156191,11.2047
0.00156192,11.2114
0.00156193,11.2215
0.00156197,11.2511
0.001562,11.2696
0.00156203,11.2999
0.00156208,11.3374
0.00156209,11.3536
0.00156215,11.4119
0.00156216,11.4134
0.00156224,11.4964
0.00156225,11.5151
0.00156228,11.5423
0.00156244,11.7398
0.00156245,11.7578
0.00156252,11.8338
0.00156254,11.8555
0.00156261,11.9255
0.00156262,11.9361
0.00156265,11.9587
0.00156269,11.9903
0.00156269,11.9939
0.00156274,12.0311
0.00156276,12.0431
0.00156279,12.0581
0.00156283,12.0769
0.00156285,12.083
0.0015629,12.0944
0.00156291,12.0952
0.00156296,12.0977
0.00156297,12.0965
0.001563,12.0913
0.00156302,12.0887
0.00156307,12.0724
0.00156308,12.0706
0.00156314,12.0399
0.00156316,12.0264
0.00156321,11.9928
0.00156322,11.9889
0.00156327,11.9444
0.00156331,11.9048
0.00156338,11.8282
0.00156347,11.736
0.00156355,11.6452
0.00156357,11.6202
0.0015636,11.5982
0.00156363,11.5598
0.00156368,11.5018
0.00156368,11.5002
0.00156371,11.4736
0.00156376,11.4214
0.00156377,11.4123
0.00156382,11.3756
0.00156386,11.3411
0.00156387,11.3331
0.00156392,11.2963
0.00156394,11.2839
0.001564,11.2505
0.00156402,11.237
0.00156407,11.2163
0.00156413,11.1883
0.00156414,11.1855
0.00156415,11.1776
0.00156419,11.1603
0.00156425,11.134
0.00156432,11.1086
0.00156438,11.0875
0.00156442,11.0741
0.00156442,11.0733
0.00156448,11.06
0.00156452,11.0512
0.00156457,11.0459
0.0015646,11.0441
0.00156463,11.0448
0.00156465,11.0467
0.00156468,11.0531
0.00156471,11.0599
0.00156471,11.0609
0.00156473,11.0722
0.00156476,11.0874
0.00156479,11.1056
0.00156479,11.1077
0.00156482,11.1275
0.00156484,11.147
0.00156485,11.1622
0.00156486,11.1701
0.00156488,11.2068
0.00156491,11.2462
0.00156494,11.3
0.00156496,11.3374
0.00156497,11.3609
0.001565,11.4307
0.00156502,11.4685
0.00156503,11.5056
0.00156506,11.5852
0.00156507,11.6112
0.00156507,11.6201
0.00156508,11.6781
0.00156511,11.7809
0.00156511,11.7862
0.00156514,11.8945
0.00156516,11.9777
0.00156517,12.0161
0.00156519,12.1475
0.0015652,12.1947
